High minus low,close minus high,seven day moving average,fourteen day moving average,twentyone day moving average,seven day standard deviation
1.6599999999999966,0.4900000000000091,155.61142857142858,156.68428571428572,156.85238095238097,1.6642959329340898
2.0400000000000205,1.0400000000000205,155.13285714285715,156.4292857142857,156.70857142857145,1.3481557067059453
3.1899999999999977,2.0600000000000023,154.58142857142857,156.065,156.5561904761905,1.0332380908488397
2.380000000000024,2.0100000000000193,153.84285714285716,155.57428571428568,156.31238095238098,1.17168986632861
4.019999999999982,2.7399999999999807,153.6,155.25571428571428,156.08142857142857,1.019476990095092
3.4000000000000057,2.339999999999975,153.9057142857143,155.14928571428572,156.0652380952381,1.4218632979633599
2.469999999999999,2.3500000000000227,153.87000000000003,154.94857142857146,155.91428571428574,1.419013742005342
1.4399999999999977,0.9200000000000159,153.50571428571428,154.5585714285714,155.6247619047619,1.6676416196019397
0.9699999999999989,0.13999999999998636,153.2028571428571,154.16785714285717,155.35380952380947,1.6386347395084149
1.5200000000000102,0.7300000000000182,153.06857142857143,153.82500000000002,155.06619047619046,1.6477603847994067
1.990000000000009,0.660000000000025,153.33285714285714,153.58785714285713,154.82714285714286,1.485235270764806
1.170000000000016,0.950000000000017,153.21571428571426,153.40785714285715,154.57571428571427,1.5057319055623983
1.9399999999999977,1.0,152.84285714285716,153.37428571428572,154.3804761904762,0.8025317083188394
1.5900000000000034,1.1699999999999875,152.66142857142856,153.26571428571427,154.1861904761905,0.6662439135789228
1.200000000000017,0.030000000000001137,152.98285714285717,153.24428571428572,154.03333333333333,0.5509299497429867
1.740000000000009,0.22999999999998977,153.16857142857143,153.18571428571425,153.83476190476196,0.5526128413102185
8.699999999999989,5.060000000000002,153.3014285714286,153.185,153.6504761904762,0.4933365508260583
4.060000000000002,3.430000000000007,154.05285714285716,153.69285714285712,153.74285714285716,2.047776959580922
4.0400000000000205,2.0999999999999943,155.38857142857142,154.30214285714283,154.06809523809525,3.5041281776947475
1.1399999999999864,0.030000000000001137,156.88857142857142,154.8657142857143,154.5457142857143,4.661964637973386
1.4899999999999807,0.07999999999998408,158.52714285714288,155.5942857142857,155.01952380952378,4.908508647528004
1.8199999999999932,1.1499999999999773,160.01000000000002,156.49642857142857,155.4995238095238,4.794913972116707
1.6599999999999966,0.4199999999999875,161.33285714285714,157.2507142857143,155.90142857142854,3.9820334599536547
2.819999999999993,0.8799999999999955,162.74857142857144,158.02499999999995,156.37285714285713,2.0029430726760418
2.069999999999993,1.8499999999999943,163.56714285714287,158.81,156.98428571428568,0.8378686111341083
1.8300000000000125,1.7199999999999989,163.63142857142856,159.51,157.41190476190474,0.7031222883545567
1.8000000000000114,0.25,163.15,160.0192857142857,157.62714285714281,1.265569700437973
0.8400000000000034,0.4099999999999966,162.63714285714286,160.58214285714283,157.94190476190474,1.5342285171567935
1.5700000000000216,1.3000000000000114,162.0542857142857,161.03214285714287,158.34904761904758,1.6395208359238884
1.0,0.9599999999999795,161.45000000000002,161.3914285714286,158.65047619047618,1.981110799526366
0.5199999999999818,0.5199999999999818,160.64857142857142,161.69857142857146,158.89952380952377,2.1807370968812974
1.3400000000000034,0.8199999999999932,159.79571428571427,161.6814285714286,159.13857142857145,1.6126774542445146
0.6499999999999773,0.22999999999998977,159.08999999999997,161.36071428571427,159.37,1.31632062963398
0.8400000000000034,0.20000000000001705,158.59714285714284,160.87357142857144,159.5452380952381,1.2484218609336892
0.8400000000000034,0.5800000000000125,158.11142857142858,160.37428571428572,159.75857142857143,1.042791583066474
1.1299999999999955,0.8499999999999943,157.7671428571429,159.91071428571428,159.94380952380956,0.593119276529158
1.5900000000000034,0.5500000000000114,157.48714285714286,159.46857142857144,160.09000000000006,0.501920122652805
1.259999999999991,0.8799999999999955,157.2657142857143,158.95714285714286,160.2209523809524,0.6584035526143789
1.1399999999999864,0.4099999999999966,157.0957142857143,158.44571428571427,160.1528571428572,0.46647104743514217
0.8700000000000045,0.3499999999999943,157.10142857142858,158.09571428571425,159.94095238095238,0.47245559126153336
1.7700000000000102,0.7700000000000102,157.19,157.89357142857142,159.6457142857143,0.5594342380178945
1.5900000000000034,0.46000000000000796,157.41714285714286,157.7642857142857,159.38857142857145,0.7813602303187718
1.5300000000000011,0.8199999999999932,157.49571428571429,157.63142857142856,159.10571428571427,0.8345229603962754
2.6599999999999966,2.359999999999985,157.5785714285714,157.53285714285715,158.8385714285714,0.7810127735069052
1.740000000000009,0.9699999999999989,157.40285714285713,157.33428571428573,158.4390476190476,1.1708218521721376
1.829999999999984,1.4199999999999875,157.23999999999998,157.16785714285717,158.04380952380947,1.2884745502595873
1.8899999999999864,1.4099999999999966,157.22142857142856,157.1614285714286,157.8042857142857,1.2843601334442503
1.7300000000000182,0.12999999999999545,156.95142857142855,157.0707142857143,157.57952380952378,1.3185905173255779
3.0,1.8700000000000045,156.59,157.00357142857143,157.37285714285713,1.100999545867293
1.4499999999999886,1.0600000000000023,156.56142857142854,157.02857142857144,157.27476190476187,1.0538410470184505
1.6599999999999966,1.6200000000000045,156.49857142857144,157.03857142857143,157.18809523809526,1.009049529201092
1.0900000000000034,0.5699999999999932,157.00428571428571,157.20357142857142,157.2242857142857,1.031356019081305
0.9099999999999966,0.14000000000001478,157.45285714285714,157.34642857142856,157.26285714285717,1.1876828180076013
2.240000000000009,1.960000000000008,157.71857142857144,157.47,157.34714285714287,1.3704917435167663
1.6299999999999955,1.3700000000000045,157.90571428571428,157.42857142857142,157.34904761904764,1.1717345709510798
1.3000000000000114,0.07999999999998408,158.27,157.43,157.4257142857143,0.8902434124065939
0.9699999999999989,0.21000000000000796,158.37857142857143,157.47,157.47857142857143,0.8981356351062021
2.3100000000000023,1.7800000000000011,158.66857142857143,157.5835714285714,157.58190476190475,0.649549294291269
1.0999999999999943,0.38999999999998636,158.98142857142855,157.9928571428571,157.79619047619047,1.013811760493182
1.1800000000000068,0.7199999999999989,159.26857142857145,158.36071428571427,157.98714285714283,1.3055704828596104
1.1100000000000136,0.03999999999999204,159.43285714285713,158.57571428571427,158.1242857142857,1.3762232653862756
0.6299999999999955,0.37000000000000455,159.87142857142857,158.88857142857142,158.2428571428571,1.0334477663212
1.1599999999999966,0.3400000000000034,160.06142857142854,159.16571428571433,158.30714285714285,0.8902327143586014
1.329999999999984,0.5099999999999909,160.28857142857143,159.33357142857147,158.40952380952382,0.68111253527907
1.7700000000000102,1.5800000000000125,160.41285714285712,159.54071428571433,158.52666666666667,0.43549643265719207
2.109999999999985,0.12999999999999545,160.05714285714288,159.51928571428567,158.68095238095233,0.8919401004872136
3.1299999999999955,0.20000000000001705,159.66428571428574,159.4664285714286,158.79523809523806,0.9398378786233516
2.3700000000000045,0.7199999999999989,159.40285714285713,159.41785714285714,158.85142857142856,0.9490647024959953
1.160000000000025,0.9799999999999898,159.25,159.56071428571428,159.0090476190476,0.8460299443085151
1.579999999999984,0.3800000000000239,159.01,159.53571428571425,159.11380952380955,0.8326864155651076
2.280000000000001,0.4199999999999875,158.66714285714286,159.47785714285712,159.11142857142858,0.6665011699343183
2.259999999999991,0.8100000000000023,158.33714285714285,159.375,159.13952380952384,0.5508391866269244
4.259999999999991,3.1999999999999886,158.11714285714285,159.08714285714285,159.05190476190472,0.8257262315827271
5.349999999999994,4.329999999999984,157.42142857142858,158.54285714285714,158.7847619047619,1.904472180346638
1.789999999999992,0.7300000000000182,157.31571428571428,158.3592857142857,158.71714285714285,1.8485116277955158
2.789999999999992,0.11999999999997613,157.21142857142857,158.2307142857143,158.77761904761903,1.7343147404804047
1.1399999999999864,0.4899999999999807,157.26428571428573,158.13714285714283,158.77857142857138,1.7791463977879642
1.0400000000000205,0.7800000000000011,157.3014285714286,157.9842857142857,158.75238095238092,1.7984570106198279
1.75,0.7300000000000182,157.51000000000002,157.9235714285714,158.75333333333333,1.9105496591295377
1.9099999999999966,0.37999999999999545,157.73000000000002,157.92357142857145,158.6347619047619,1.8930046663087379
2.819999999999993,0.46999999999999886,158.35285714285715,157.88714285714286,158.47952380952378,0.4249593818125202
3.9899999999999807,2.390000000000015,158.42428571428573,157.86999999999998,158.38095238095235,0.36399895342602334
1.8000000000000114,0.25,158.73285714285717,157.97214285714284,158.39809523809527,0.9545280559123542
3.1599999999999966,2.539999999999992,159.06,158.1621428571428,158.44476190476192,1.278749389051668
4.52000000000001,0.18000000000000682,159.82,158.5607142857143,158.5961904761905,2.0423189434235494
5.530000000000001,4.539999999999992,160.49428571428572,159.00214285714287,158.78047619047618,2.4592333300092935
1.6400000000000148,1.0900000000000034,161.92142857142858,159.82571428571427,159.2561904761905,3.586755398088124
0.9400000000000261,0.6699999999999875,163.55857142857144,160.9557142857143,159.77761904761905,4.023458000987992
1.1500000000000057,1.1500000000000057,165.22428571428574,161.8242857142857,160.32142857142858,3.9200078960075917
0.0,0.0,166.71285714285713,162.72285714285712,160.88571428571427,3.911771611796515
0.8700000000000045,0.4300000000000068,168.1657142857143,163.61285714285714,161.49666666666664,3.267572274859203
1.549999999999983,0.21999999999999886,169.1942857142857,164.50714285714284,162.10523809523812,2.6376179729878517
2.0600000000000023,1.039999999999992,170.16571428571427,165.32999999999998,162.7233333333333,1.0638116553672612
1.0600000000000023,0.6699999999999875,170.33999999999997,166.13071428571428,163.33047619047616,0.7518421820213755
2.3300000000000125,1.549999999999983,170.26285714285714,166.9107142857143,164.05809523809523,0.8870872615046396
0.7399999999999807,0.38999999999998636,170.31142857142854,167.76785714285717,164.6533333333333,0.8802164236032767
1.210000000000008,0.2599999999999909,170.14000000000001,168.4264285714286,165.19523809523807,0.8006663891201233
1.8700000000000045,1.0500000000000114,170.00571428571428,169.08571428571426,165.7438095238095,0.6691003199036964
2.0600000000000023,0.47999999999998977,170.08285714285716,169.6385714285714,166.36571428571426,0.7872253867373732
1.3899999999999864,0.8000000000000114,170.26000000000002,170.21285714285713,166.9733333333333,1.0079351831012402
5.689999999999998,2.8100000000000023,170.47142857142856,170.40571428571425,167.57761904761904,0.9690790915680099
4.970000000000027,3.140000000000015,170.37714285714284,170.31999999999996,168.06619047619046,1.1700671531400038
1.1599999999999966,0.4399999999999977,170.51000000000002,170.41071428571428,168.68190476190478,1.2182774724995988
2.009999999999991,1.9699999999999989,170.6357142857143,170.38785714285717,169.16285714285715,1.197286614848446
1.4099999999999966,0.15000000000000568,171.00571428571428,170.50571428571428,169.72571428571428,1.4257963522520507
2.0800000000000125,1.4099999999999966,171.20428571428573,170.64357142857142,170.16047619047617,1.5592824967791818
0.9799999999999898,0.36000000000001364,171.13285714285715,170.69642857142858,170.5195238095238,1.5414680695764746
1.25,0.8299999999999841,171.1242857142857,170.7978571428571,170.64523809523806,1.542820546303183
1.8700000000000045,0.37999999999999545,171.39857142857142,170.8878571428571,170.6795238095238,0.9984893351363111
1.5500000000000114,1.0900000000000034,171.27857142857144,170.8942857142857,170.7,1.063475882369202
0.9799999999999898,0.46000000000000796,171.37714285714287,171.0064285714286,170.71761904761905,1.0479140277350099
2.710000000000008,1.8400000000000034,171.1285714285714,171.0671428571429,170.71333333333334,0.8364095601922253
1.4799999999999898,0.5699999999999932,171.16428571428574,171.18428571428575,170.81714285714284,0.9144006624169576
1.2199999999999989,0.47999999999998977,171.48285714285717,171.30785714285713,170.95857142857145,1.2689590784801288
1.4099999999999966,1.039999999999992,171.7842857142857,171.4542857142857,171.12666666666667,1.3525144132670943
1.2299999999999898,0.38999999999998636,172.05571428571426,171.72714285714284,171.27714285714285,1.1193578090860412
2.230000000000018,1.5999999999999943,172.32857142857142,171.80357142857142,171.37238095238095,0.8633930848968018
2.3400000000000034,0.28000000000000114,172.21714285714285,171.79714285714286,171.41,1.0197992332760761
0.799999999999983,0.2599999999999909,172.21142857142857,171.67000000000002,171.44857142857146,1.0273822490749387
0.8799999999999955,0.060000000000002274,171.9057142857143,171.53500000000003,171.42476190476194,1.1006491591004652
2.6699999999999875,1.5400000000000205,171.51000000000002,171.4964285714286,171.3752380952381,0.9241031688435342
1.5999999999999943,0.6799999999999784,170.96285714285713,171.37357142857144,171.2904761904762,1.0233721103247257
2.019999999999982,1.6200000000000045,170.46714285714285,171.26142857142855,171.30714285714285,1.2704554863737416
3.0100000000000193,2.0999999999999943,169.68428571428572,171.0064285714286,171.09714285714284,1.569956020008811
2.9099999999999966,0.12000000000000455,169.43,170.8235714285714,171.00809523809522,1.5116436969956477
2.1399999999999864,1.3799999999999955,169.1185714285714,170.665,170.81952380952382,1.342130502490086
4.210000000000008,1.6999999999999886,168.64714285714285,170.2764285714286,170.57238095238094,1.241151539038301
2.009999999999991,0.3199999999999932,168.42714285714285,169.96857142857147,170.47333333333333,0.9057172900656145
3.4799999999999898,1.5100000000000193,168.3814285714286,169.67214285714286,170.37619047619046,0.8693182879212187
1.7299999999999898,0.4300000000000068,168.64857142857142,169.55785714285713,170.39047619047616,1.1501946005122878
5.8300000000000125,4.22999999999999,169.08571428571426,169.385,170.36619047619047,0.9200336432771976
2.9099999999999966,1.549999999999983,169.8271428571429,169.6285714285714,170.49142857142854,2.1199741687554785
2.1999999999999886,0.4000000000000057,170.3642857142857,169.74142857142857,170.5647619047619,2.2998395389161215
4.450000000000017,3.3200000000000216,171.04142857142855,169.84428571428572,170.5314285714286,1.981400418655359
5.159999999999997,4.569999999999993,171.0014285714286,169.71428571428572,170.31285714285715,2.0277609044742677
1.799999999999983,0.3499999999999943,170.3542857142857,169.3678571428572,169.8995238095238,3.2081191641565625
1.7800000000000011,0.030000000000001137,169.5414285714286,169.09500000000003,169.55238095238096,3.8608739449828806
3.490000000000009,1.8200000000000216,168.7942857142857,168.93999999999997,169.18809523809523,4.25869642474024
2.079999999999984,1.0199999999999818,167.7028571428571,168.76500000000001,168.98666666666665,3.5791512694385896
5.680000000000007,3.4299999999999784,166.97857142857143,168.67142857142858,168.8204761904762,2.8617094458349506
6.900000000000006,5.1299999999999955,165.82142857142858,168.43142857142857,168.50333333333333,1.8540175167405892
1.9299999999999784,0.6099999999999852,165.87142857142857,168.43642857142862,168.43333333333334,1.9526599684484152
3.200000000000017,2.490000000000009,166.66142857142856,168.50785714285715,168.46571428571428,2.3068985570199994
2.0900000000000034,0.9000000000000057,167.75714285714284,168.64928571428575,168.64904761904765,2.9384503528544554
4.0800000000000125,3.730000000000018,168.97714285714287,168.88571428571427,168.95238095238096,3.2172385378650117
2.0500000000000114,0.8700000000000045,169.4042857142857,168.55357142857142,168.97809523809528,3.0296581608208815
3.990000000000009,2.8600000000000136,169.5614285714286,168.26999999999998,168.96809523809526,2.94416614438015
2.4099999999999966,0.6999999999999886,170.61714285714288,168.2192857142857,169.16,1.7438913793172905
4.97999999999999,2.1399999999999864,170.83999999999997,168.3557142857143,169.2376190476191,1.6348394416578114
2.230000000000018,1.9300000000000068,171.28142857142856,168.97142857142856,169.43238095238098,1.736955464516666
2.0999999999999943,0.700000000000017,171.64285714285714,169.7,169.6471428571429,2.1963963992998097
1.8899999999999864,0.9699999999999989,171.77571428571432,170.3764285714286,169.8490476190476,2.3329870491343456
2.1599999999999966,0.8400000000000034,172.30285714285716,170.85357142857143,169.80333333333334,2.145030802309642
3.5,3.039999999999992,173.0742857142857,171.31785714285712,169.87142857142857,1.4743570027061146
1.759999999999991,0.5800000000000125,173.00285714285715,171.81,169.8138095238095,1.5722034885865748
1.9699999999999989,0.9199999999999875,172.94857142857146,171.89428571428576,169.88666666666666,1.6647765472822342
2.460000000000008,1.740000000000009,172.45714285714286,171.86928571428572,170.13333333333333,2.114668723352149
2.9099999999999966,1.1400000000000148,171.9385714285714,171.79071428571427,170.44619047619048,1.8532892252373716
3.6500000000000057,0.12999999999999545,171.35714285714286,171.56642857142856,170.70333333333332,1.6654700466206134
3.7099999999999795,2.030000000000001,170.8957142857143,171.5992857142857,170.86761904761903,1.5099873856300592
5.740000000000009,0.5099999999999909,170.6042857142857,171.83928571428572,171.07999999999998,0.8581735866139837
6.47999999999999,5.550000000000011,170.67428571428573,171.8385714285714,171.43142857142854,0.9139995832029928
2.1499999999999773,0.28999999999999204,170.03428571428574,171.49142857142854,171.2742857142857,2.0204773127725493
2.740000000000009,2.1599999999999966,169.56714285714287,171.01214285714286,171.10190476190473,2.4884246307367173
4.0,1.3300000000000125,168.54285714285714,170.2407142857143,170.7080952380952,3.0884068939919764
2.280000000000001,0.9000000000000057,167.8714285714286,169.61428571428573,170.3347619047619,3.2022566447815577
2.5400000000000205,0.020000000000010232,167.34714285714287,169.1214285714286,170.1819047619048,3.100213510312447
4.200000000000017,2.3499999999999943,166.53,168.5671428571429,170.06952380952384,2.3267860523334223
4.569999999999993,2.319999999999993,165.45000000000002,168.06214285714285,169.70904761904762,1.039005935177145
5.560000000000002,5.240000000000009,164.8314285714286,167.43285714285716,169.27142857142857,1.7466294070907753
2.0700000000000216,0.18999999999999773,163.42285714285714,166.49499999999998,168.482380952381,3.5132023107402275
3.8600000000000136,0.25,162.2957142857143,165.4192857142857,167.59238095238095,4.419701562861672
3.5,1.920000000000016,161.01428571428573,164.44285714285712,166.74761904761905,4.6632994654817
1.3000000000000114,1.1899999999999977,159.33,163.3385714285714,165.85761904761907,4.564124596604846
2.319999999999993,1.3700000000000045,157.47857142857143,162.00428571428571,164.8709523809524,3.84730394159958
5.5800000000000125,4.490000000000009,156.15857142857143,160.80428571428573,164.0942857142857,2.6698591009728694
1.420000000000016,0.5199999999999818,154.52857142857144,159.68,163.1314285714286,2.2344680841416484
2.1899999999999977,0.6200000000000045,153.57285714285717,158.49785714285713,162.187619047619,2.698182810002037
2.6699999999999875,1.3100000000000023,152.73285714285717,157.51428571428573,161.19047619047618,2.666344028101113
2.4099999999999966,0.710000000000008,151.67000000000002,156.34214285714285,160.1852380952381,2.418291407860787
4.659999999999997,4.069999999999993,150.78,155.05500000000004,159.15238095238095,2.344162963618354
0.4300000000000068,0.30000000000001137,149.47857142857143,153.47857142857143,157.82904761904763,3.1045097764994933
1.259999999999991,0.4000000000000057,147.93857142857146,152.04857142857145,156.5157142857143,2.7409452662140037
1.0300000000000011,0.46000000000000796,147.09714285714287,150.81285714285715,155.48571428571427,2.833523803121682
1.9799999999999898,1.7300000000000182,146.3957142857143,149.98428571428573,154.46380952380954,2.691764335541886
0.7900000000000205,0.46999999999999886,145.35857142857142,149.0457142857143,153.46238095238098,2.308003672523284
0.75,0.6999999999999886,144.57571428571427,148.12285714285716,152.42,1.7272893710749744
0.9199999999999875,0.28999999999999204,143.7942857142857,147.28714285714287,151.3014285714286,0.7097853464923356
1.5,0.9799999999999898,143.55285714285714,146.51571428571427,150.17,0.8231790871516423
0.7199999999999989,0.3300000000000125,143.49428571428572,145.71642857142857,149.19714285714286,0.807978076081631
1.2099999999999795,0.17000000000001592,143.33142857142857,145.21428571428572,148.3190476190476,0.726989880063188
3.009999999999991,0.47999999999998977,143.12714285714284,144.76142857142855,147.69857142857143,0.3673197646789597
1.420000000000016,1.1899999999999977,143.10142857142858,144.23,147.06428571428575,0.3805009229699027
1.0199999999999818,0.6000000000000227,143.17857142857142,143.87714285714284,146.47476190476195,0.5098832732900266
0.5200000000000102,0.46999999999999886,143.27,143.53214285714284,145.94809523809525,0.48976184688751023
1.0300000000000011,0.28000000000000114,143.47,143.51142857142855,145.5004761904762,0.4121488404286313
0.539999999999992,0.5,143.49,143.49214285714285,144.9742857142857,0.4172129751897282
1.25,0.9499999999999886,143.4857142857143,143.4085714285714,144.63809523809525,0.4211831408012866
0.7800000000000011,0.5699999999999932,143.32142857142858,143.2242857142857,144.28142857142856,0.6497545324050847
0.8799999999999955,0.20000000000001705,143.30714285714285,143.2042857142857,143.92238095238093,0.6625635638868754
0.7099999999999795,0.15000000000000568,143.15142857142857,143.16500000000002,143.6352380952381,0.5820775598786476
0.6899999999999977,0.4300000000000068,143.05999999999997,143.16500000000002,143.37476190476187,0.5776100183803323
1.0100000000000193,0.18999999999999773,142.96285714285713,143.2164285714286,143.32857142857142,0.4525009865814006
1.089999999999975,0.3699999999999761,142.8785714285714,143.18428571428572,143.28761904761905,0.34830200360360736
1.490000000000009,0.8500000000000227,142.91857142857143,143.20214285714286,143.2452380952381,0.3961240786853106
0.9399999999999977,0.4199999999999875,143.21571428571426,143.26857142857142,143.2214285714286,0.519450258858896
0.8899999999999864,0.5099999999999909,143.49142857142854,143.3992857142857,143.3,0.7132888281621618
0.75,0.23999999999998067,143.8114285714286,143.48142857142858,143.38047619047623,0.9103740727750018
1.240000000000009,0.2300000000000182,144.11857142857144,143.58928571428572,143.48285714285717,0.8783209089208872
0.8799999999999955,0.2599999999999909,144.3314285714286,143.64714285714288,143.58809523809526,0.8076184860734767
2.0100000000000193,0.09999999999999432,144.53428571428572,143.70642857142857,143.6342857142857,0.5777213037113192
1.0300000000000011,0.5699999999999932,144.69857142857146,143.80857142857144,143.70095238095237,0.30910777901504943
4.5800000000000125,0.7299999999999898,144.66000000000003,143.93785714285713,143.73238095238094,0.3801753981168851
1.5599999999999739,0.06999999999999318,144.45714285714286,143.9742857142857,143.75190476190477,0.6468311032954966
0.8599999999999852,0.4199999999999875,144.1914285714286,144.00142857142856,143.71809523809523,0.6723448661569553
1.0800000000000125,0.2600000000000193,144.02,144.0692857142857,143.73285714285717,0.591889629351053
1.710000000000008,1.3600000000000136,143.91857142857143,144.125,143.73761904761906,0.5042958315456137
1.210000000000008,0.6399999999999864,143.66,144.09714285714284,143.69095238095238,0.624206162524315
0.6499999999999773,0.03999999999999204,143.29571428571427,143.99714285714285,143.63761904761907,0.7382830790163771
1.25,0.5999999999999943,143.01857142857142,143.83928571428572,143.63142857142856,0.7920107021883929
1.4099999999999966,0.5200000000000102,142.76,143.60857142857142,143.5695238095238,0.971390755566469
3.8700000000000045,3.1299999999999955,142.41714285714286,143.30428571428573,143.4733333333333,1.1412524448416927
1.1100000000000136,0.3100000000000023,142.46142857142857,143.2407142857143,143.53333333333336,1.2062120953827387
2.269999999999982,1.5,142.42428571428573,143.17142857142855,143.55809523809526,1.1530518511448478
1.1999999999999886,1.1999999999999886,142.36714285714285,143.01357142857142,143.52047619047622,1.1493289967877485
0.6399999999999864,0.09999999999999432,142.23,142.76285714285714,143.40809523809526,1.2504799078753681
1.0699999999999932,0.5,142.07285714285715,142.54571428571427,143.25047619047623,1.3412272276502821
